FILE_ID,CATEGORY_ID0,CATEGORY_ID1,CATEGORY_ID2
d44201061e25d4852ac8f3fca2553317,13,11,15
f15a9e18c37548c6e20a51a27c8ccfac,6,14,5
8c2dda53ddaabc0271a2a51ca28f56ea,8,10,14
c750c111722bc9b2202f7d32a98e87c4,4,10,3
287ac25b697aebd79a4b9091ce9274a8,17,13,14
b22aeaec63870aeecbf9700991c0700d,18,2,19
ad9c17ef69c8aa367a4a233d097106b8,10,16,19
ef58f186b8a9d15296e604c3f84e0b4c,6,14,19
dbe95fb2a1c3b585510712520e3a4d78,19,5,17
6408ed98fc5c8c37bf5b9e72bd74374c,7,16,12
974176407624ef6191eb54038b987e32,6,14,5
650ddb59904d2b5672c7900786ae8edd,0,5,19
6cce2076809d81565cd7eae1af12fb61,8,14,11
46a7dc1199f35b496bb6bb7492870642,0,15,5
66e451f40042577a90f8b64be403af85,1,3,12
cbabf54639b53670cca13ee6a6a961bc,16,7,15
13aada902dd290fbc165a8148b5a84b0,13,9,11
627e208315dc7c7c63a0a6808cc72334,12,1,4
436aec73b58635a3ac19f7b011b32390,5,8,19
16e6cf9994224581675d0be61261dae4,7,16,19
dbbd35c4cc7b8933e161c86e1667b85f,1,4,13
03233dc62cc15b19cde18e9497e2f902,12,1,4
602f35696cbcaf8a9a248db4d99a7837,12,1,3
0ad03812246707ac7ecf167387fbe367,5,14,12
cbeb05258dd3a0c3d0ed39ac0e2a8781,8,11,18
be8a396038b4a37df8cb9f509b62b205,11,8,13
a70f0a8c826b10ffdebfb3782080fbcf,14,5,6
c69b2770301443f2d5b4867b28bc1352,6,14,5
d05eab11818c98a8cd57791888859a90,2,15,12
d4529dae2e36ee1de496f1bbb5448dcf,6,14,5
c1535d63eadbf8bbfd6ea2b2f0ec158f,18,19,14
eee4138a0aa5039dbae765633a891a17,4,10,18
23162c5f5744d07fad6299628c570b85,2,3,8
2e8182bf7ebb15d8b8ab439aa4cb971d,18,8,15
b6f0143fa0f7f60cbbe30ab2ed7d156e,14,5,6
204f2d28be865130ea52f1b190774584,4,10,17
582fd38e0dd1db16670d3db06860d5f2,18,19,8
2f7f43d63a6d4b9060a65ac033ae0aea,15,11,13
545e2964df874f6faf7ff58c24e5e30a,3,15,13
31156e93883405524781b3d2e57f3982,7,16,8
c3aa25ce190aaec6ca7524ebda280f91,6,14,5
df6c1ad5664e422ab2d1c977f3466063,4,10,3
a58276e6cad1f80a7096b980f114a762,10,16,9
bf570622753124c5df78dc9170aa65eb,7,16,18
5ba7e0fb8ffe561b1d8d2cd358165eb2,1,3,2
00b018442f68b3c859d0e5566453d872,2,3,15
112d24585553edda8d0f2b4cfe5c103b,11,13,14
ea0b91a5118b0c0a805e99cb255804dc,0,15,1
025462bc9bce2708cd9f155376bce932,4,10,17
e8358bf22ce631f5302de44af9e52779,7,12,1
93895c3b4dd926c82285c4a2e4cce2b0,18,8,17
fcfeb33a33e12a8e6e466a8789c7d56e,8,9,7
4e4931c1bac2a2f8c4ca48eb0c71962e,6,14,5
1d2b87e932acbd0699b8a39ab4b393ec,10,9,1
6181bf5616fb571361b54d1409293d8c,0,12,15
542dd09202a3c55da238dee145cf5321,8,17,6
9a2f5dfe3fc68bbef06cef35d0c909b2,3,1,2
dcfd4c5ca1915de9af60c803adb25704,5,11,19
33b3700d7ae34c19d81404c2ffd8bcf7,9,10,13
b5a6efad7623cca28302563d802d37ab,9,19,17
ca4b3d089d67459a77620a2cf422a741,18,15,2
ef8a2961d1c80a32e429460e07e9e9a9,5,8,19
1557e818808405d8896cb42e077f5f17,0,15,3
133c839ce677f5ba89ecad36f90f668a,3,2,15
85313fa1683bea499338dc9e15dc297a,7,16,18
d678b95d0ebcdea16b72097c9df3f7f8,6,5,14
bc77a01a44cb79d6d081a58cc4e02adc,14,6,5
138229a7566ddbece6da6ba7d4663508,0,19,5
841b8d66001a3a1b7fdd96bbdb5eec83,6,14,5
362c8f4b655dee7da3434f0d889f296b,3,12,4
eb40202c0fc1dde2c14ce56ebd09465d,4,10,9
ea9077e4b230698b62750d5a37cced78,18,19,17
68ac90a01128939dc9db41222ef184dc,10,3,1
b1824cd56157baeaa9cc3c9507b01681,4,10,3
c94359beedf65c129403adf8ab0679fa,18,17,19
5f8c289eebd9438c5e112e70f559ac8a,0,5,11
df0aa8fcb37200427b16b2cacb2279b3,15,0,18
c80db553db6a99b514c2e9e907d06135,14,6,5
06f8693ae64e2eb372f6084afdccbf1d,10,16,8
b79b377ae201c12d4e2969e5b2b8be6f,5,7,11
8ec90788eebc67f7036bac91a2b55564,1,3,2
c8292fdf4890f281a3e0c2980a59f1db,14,6,17
b908c93fe85a01fac192b4310bb56ff8,8,14,11
4973430b9d7c872bbf3a1f23290d94b7,17,5,11
0e32b6d2ce24eca225a87f7863921c56,9,13,2
c1616b8770d6972128f52abdea9cecb1,1,12,18
fc023b977b6dc0ca4f2b679e594eea11,3,1,4
867edf3723cbd513c02e92786101cd77,3,2,12
f46364567b41e9802ca694e8ff14f32e,19,17,5
a989b7d8d23f316f79f6d57657005d36,2,18,3
29279d1b5a2701f9749c520f3d9fd34c,8,17,11
a9bdcec2c28a14a0a8f0c426e209dc0c,7,16,10
38474901ca341a840edd99d2ece2e1ea,4,10,17
657cf420bb0a2e2240a9ec5e3dc5f6fc,0,15,19
61bceb8da92b4ba84bee576fb75675dd,0,15,3
e6b7dc347dddea643120d551996750e5,12,1,2
ccea2c96e7be20afe3be4d2d591b9656,18,8,2
82ea73980cfced9105f0fe1d4bf0f8df,7,16,18
065b87624c067681d697d9e2d0b4161f,18,15,8
b0f4c9b5a0de50762cc6ef054aeac67f,16,7,9
a949d1ab4bfc6b7d67d38357ec9d0264,6,14,2
cda4ad4671b87dec83221a94efe04d6c,7,16,17
d267430cb5c4a2433c3e2456db5b4143,10,3,9
885708aa0f9f32aeea81348a311c06c2,9,19,2
5db76ffa989ff64f94bfcf89d98004e8,17,13,1
7a926dd2ca72080d699f4c051f8c6968,5,19,14
aa429617cefde5f20c358dba178d5a7c,7,16,8
f46673feda724d5df91a8bfcd4c3e2b9,17,5,19
b6764256b7ffd1676e8c2519b5337779,10,9,8
a1cb7e424427566c37fc55918effd8b1,10,3,1
a2693684afd277bbb39a6c220243e2e7,13,14,5
da70be845381adf19ff5d6442e669fae,4,10,12
c91a6c7c6942e04d123595f53593d847,18,17,8
e194d5bae851d00a1f3917af76e619e2,8,19,5
fc4277d7b146474c0eff190d3f7244a3,10,16,9
73c995051c9ceed70dfb022ad3a6b974,17,19,14
6f26ec6da7bb69ba11444a58194e1dff,6,14,5
81215cf685b43a496cd0725f2d8a180e,16,7,10
f8bff0436ad8adb603f532b41dea7cb7,4,10,17
d9e242057a44ad4ac6df90d6f2780b91,10,9,4
cdb568b08d17b3fbfaf2507356e5e151,18,2,8
757b5030fc441e88aecf79d7d3cf3153,14,6,17
1798fe18e6170d069c5b7d146df501ac,4,10,3
8468cf55b40b304a7611fcb6bc1de77d,5,14,19
723ad085f27eee62572e1c880d49ace6,2,18,3
ed6e9ca859b0fcf79f6190c335e9f607,2,15,1
640e9d2a96c547dab5806268cd7b13a0,16,7,2
9a5ae9071eacdbebb5700079f623ebda,14,5,6
df4e5db8eb565424581065cbaf785521,8,10,14
b125ee907f839e45ba28c794c4ac779c,15,2,0
7b38ab53687adcd614e2093681d43c42,6,14,5
e93d03a1555eebd59896cbde08f3f85a,9,10,17
0a34917833112609170cf2d0fec235d1,6,14,5
952311d7c5fb90a41273639a80ca39c0,0,15,2
9dd9a2ddd768de0964a597a7c15ec5e0,9,13,7
e3d9d8dd564a8b6f35d61bce72c1bffe,6,5,14
71ba9cf666b8661ffec7c66b3a81620b,17,14,5
10d82431ac71b0128e7c7596ccf0c501,7,16,6
00ea329ce6ecf1ac4945d24e572caed6,3,2,18
6241787ce6f32d9ebc289e9fc509d453,3,1,15
db7b25a084a02ed2933e1999603f2678,8,5,11
75e3341caef9dd7c7c0721f0b647e1b9,12,18,1
846f1e70aa030213c778b247e133813b,3,12,1
3776adfb2f8fb5ffb05a41bbbbd9e475,6,14,5
df1c72ccc7275897beb57f3974bbd7e3,6,14,5
b60fb18637bcb5e32a9b220b48991ed4,19,5,14
26d34ce5be3557c45ac698efead98261,6,14,5
d9d0dad8f03337c827fd78253dd36787,10,9,3
bc1956f4fc716483d182ac7c09f62cfa,7,3,16
d42f174bfbb102f7502c20d1dfd3be9f,19,9,17
7b85105b737186a5ff2e7cd5ec5962a8,10,9,1
b9919066a25313202360332f62873acc,7,16,8
10ed6b1b2676c43359515b03b3d3d26b,17,19,6
74b4c1679fdbaf7567e162bf735c5a33,19,17,5
9e68b58bb92a4be9bfe110d3946b82c4,18,17,15
05eda98dee3d0eee52e49c68d08b98fd,19,5,17
3cad4f6d28da0925e82fcd81296907b4,3,2,1
afa72db4c9092cac1d3abb07c65d6054,13,11,14
a4331a89a7f8bbd3bd115c6d49c0ba79,0,11,7
d4b3de5b563a9531babec75d1af394a3,3,15,1
b27bc13402d69febab39ac2518356f2d,18,2,3
5979d62102c9ddbbe00692312a51ccc2,3,1,15
8893cc410570a9678c6c0bf62f3569f5,0,19,5
a9643207a1772497b95fb04da672dd96,16,7,17
a8a964829cae7873a460d117d7cd701a,15,0,18
8eff5558662f94bcdf3bcd117e5ae38b,4,10,13
03ca1c7303cb9f9b3e70c5766de87d2d,4,10,13
5de89f563146ffc0f3a20ba6bb6c1b50,14,5,6
de9edece5e15857d6b165fd80b7c7c39,2,18,3
164a5bc7a0a5dc99d86d17ac04f35a30,4,10,12
5ea49819ac67d377cefe161f1124dafa,14,6,17
f48547c680c7c17807f9a8c517c9d5fa,10,9,4
99b89c5a5429a164c9ab51c68d47d463,5,14,6
e26c1799ab3d34ac2f2bed0a7b6451bd,9,13,19
2842239f086474e45babec90e5d37f8f,9,10,12
865bbf330f29ae2352fde488a2a7f976,11,6,5
dbcf069e56fbab89bd1cb24c17f1b122,3,15,12
eb39e4b6a079fe8e1083e8416fbb723e,17,5,19
5e9105a1b4d1554b86d5c312038ebe11,4,10,3
b7fa85cff54ed41000ede7bb5d791ff0,18,19,8
e183688b478cd06384cdb15bcb53fba0,5,14,19
8c77a49d3d2fb5d48a2023fadc11d22d,14,5,2
db7e5b829b81110ec145ad71a69c3c60,18,15,2
9407ca8b1e1a87b5ddae0fe9284f474e,4,3,15
cdccfb8b2dbe006bc045098bc307fb89,6,14,5
fbac8608a0b0cd5bf2324bb6f69b59d4,5,14,19
3bac683a87f541a11d2b9aea903d8f9c,3,10,13
cd09c1ec26113d083b4e4129651d868c,17,6,14
e86c5df4f283363a516d9b45c28559d3,18,2,17
63f1e6bcc31e6fefbf9b9aa44d441e7f,4,18,10
13c3ab22c897931c0600223bffc59629,18,2,8
e3dde73ba5e6ec09ef1e7a6f9c9d378a,13,19,11
58cecdda1524fc9a495707b5f52b0412,0,19,5
63e819d822df5732f99b2902477906c7,19,5,14
4319f5ed312007bfc38d9114f99ededa,14,5,8
753d1f01eff7b5699f35975a16998f19,8,16,14
de67bd1a3413296985e7ac5ba4dc573d,6,14,5
92f8b0ed98eea3c456d719e92b34445d,10,1,16
4640dadcf222bd8e2f4b6d17acc06b14,14,5,8
8d6bb4a37b1ce56ae620037d8d2bfeb0,0,5,15
f09b57cf1d73c18df562558c7c66bfe9,7,16,17
4455ac1acc672f0202965125456cd5ae,14,5,6
67e725f050de5db6630f177fab9b7883,0,19,2
1091bc106f2047d0ddea9bc4d10ae152,18,8,17
22cc23c7360f85c3d915c52cd43d8031,8,14,6
926f4a9af88fd19a82c7bc30b783bb99,4,10,17
6bf5a45ef2f5c9608fbd8d5181ea0589,0,15,19
91cd9376da125c218c08bad4acc69e4e,7,16,5
84ce43e7fa01996fa80b2f9290e16a83,14,8,5
ed04316d2ef95d7abc7fb61a9c9c6312,11,13,5
d25f0af8e37f503c9f22a604e72657ba,0,15,19
cfc0295d0e22707209ce916861c78e6b,18,19,8
d58ff52e75aea462eb6443dedbdeb4af,4,10,3
8f5893bebea0f3387bbdb3445006a223,15,0,17
35aa35df4b4fc0c67098dab7155b8bab,2,15,1
16801f15820f8ef4dccdeb1f43dac172,8,18,5
2b9e2a0ed62cff23b4efa00bcd235651,2,15,3
e2b94157eea01852bd8ab021f8401f78,6,14,5
eb598f96c6272a99c64949fd35c6d734,4,10,3
9c19a4944c831201135ee46241fb6c4f,18,19,2
4388ffc54d0ef8f4f4093132d15809b4,17,19,1
ee8af3a617dd8d6e1c4723d4e6f7e975,5,14,19
e44b92ddc63b55fd8850be8653dc8218,6,5,19
eaac445a0854c795fd05507c45f1cc57,6,14,5
bd5fb2fc57bc115a061b746028feca21,18,8,17
a75233b333588175d93871f2cc02efe2,7,16,8
10bdc3fc159ae3c37a72c72dd9e70578,18,8,2
5a93e91f25a0f8ed1d3664bc6ccf3614,9,10,12
f497ac5f668a58c2e9e7ca81731fb728,5,14,12
d2d612b4bbbbf0f877a6d396317806c5,4,10,3
096d04b0b78dae69db48496e1b460baf,5,14,19
63b4ff98b8583290f7932afe959b5737,19,8,5
3fa43d09d55db7924716df18959eafc9,18,19,2
f9125f07dd7d323723f5f174571601d2,15,3,12
f2255e065dbc0f9bd22c394f670e7560,8,9,17
07bf7e95ee5a8e206f0978e4a2b1035c,10,9,4
90ea2e33675a645984c30f1f3c288c55,0,1,15
451a39488436b55b67bb15f79d560ab2,10,3,1
f2f20a8c1551b935230d399e15637ff0,10,8,2
3fedd402dc15eacb463b1174514fe467,9,17,19
da2dc0f8331d79e5930f2dda0ecfe76e,12,15,1
eb649953bd5a7b98da34e4de8e5076fb,4,3,10
b3dea8c1ebed4af2f67f083f9e1cd087,10,9,19
d65bd05dd607cdb5f7c1e5b44eb886ea,5,14,19
9caeba5567e12e0ed0ca1955cfd19528,7,16,8
b94c8fd06de5f97b2116a0bc7429b1a1,1,3,9
10e91efcaf34177ae1ecf89308435e73,10,16,9
88577a5ea19e1d47422f3d3ba1c99922,4,10,3
38bcc0da3095d7e20f66742c807b2759,8,18,11
c8d03ffe25d8e705c7c283db82080fba,2,14,15
6bacb78108df403e4bb32093cd9dc412,8,11,5
92a9e2fce7b47ef5f27b8b8f89d39b8b,8,11,5
e3e86ebf6b354ea1b5ba6dd84abf8f56,8,15,14
c46d8024cec66a9d43faf7c1537464c2,14,16,15
65a8fead50f06fbe7e63a95b5ce5ff9b,4,10,2
705a7892c583ebd2734d0e2fd13a62d9,10,9,16
ce69d923e5722fb4d2292b6dcdb030ef,8,14,11
261089add964af1a8cd8ce54e6aee3f6,3,12,1
8d73acd1dd40b7687c0f1baeccf05648,2,3,18
a3fc120b807cc16d398882c256bd35cc,6,14,5
7cad3c5b82032b460da9553989937a2c,2,1,3
36a3e929560db5ef1b273885f43492f1,17,19,6
b6f21b45c35ae2f82bcba2d93448764a,1,3,12
4767ba03c1779af50232f4cd835956f9,2,3,18
1fcc239532109b3bf765cff091eea4fc,8,11,18
87eee8c140e085a07f7cc82514805961,16,7,17
061e28980669a17be10963f4cc3388e2,0,15,5
3b13cf2b6eb38a522d83447bfb1996c1,3,1,15
beba55c04c39fc47d4d5052b5e55e565,6,14,5
ee0b419ca149b960194e3a0781ebca64,4,10,2
d7f353e641ed2cdceae90eb5eeac78db,4,3,10
8a1d7e665f5e2aff40d98cee2e464677,10,3,9
419a79b30466b4371994824a6a25285b,6,14,5
646e1140a5e31755006a036584eeeea4,12,18,1
f16d6908f354ca60339511913deaad35,15,0,12
359b508808614ad0a1914a82c572a606,3,1,13
918d37cd959860e155f7bdb2bcbe865f,2,15,8
c6e77715c57f18a827a283f1d7549a51,14,5,6
a6bf3f995faefa79a70c07c229f7dbe0,16,7,8
d152975312d6d7297296e76c95a35f17,10,16,8
07abea2d37fa546297a31a363b88d455,17,14,5
bd80c40e26b7e5b7d3b199f20b9b617c,0,15,3
4231dd65127116d5bb5d63f47275f9ce,0,15,19
1fcfcc0577e8e5d924964f402c200b9e,10,19,9
874e4a9d6d44f218e837d4d0368d9809,8,14,11
5b11ee31c13771783af338ed044c16a7,13,14,11
8ee481266568bf21a10a0574cfd9b554,15,0,18
e27680b10ed1a58e5ec7423d80c99d3b,0,15,17
1713d55e8251bcad216b0a837652f59f,15,0,18
9356b2ebeff7f49bb13367f4125af3a0,17,5,7
ce754f2ac2fd308044b76f57e21d451d,0,15,10
bea1c18f891cadaad0403992adc1e4b6,0,15,3
bd28380fc181a38b416a5b73b0a28792,15,2,0
aca2e0c011531eadf535a2cedd55ae2b,15,0,3
9ae97a05455046f382903606aa1f476b,15,2,0
9dd8ade793584322049256772634acd3,7,16,11
8d9859d13130f9453e7bfc6b295504e1,17,19,14
507adfb45c447c6ce14e87948e0d9ad8,17,14,5
69438cc08111bd88e3a34cd61296d061,19,5,17
722ce53830f6cdddca26938e7077e0d5,19,17,8
a3137fba6a6c794bacce91b31ed5f58b,4,17,12
adfc10f3420fa71144223eba949354b5,5,19,12
4752dd0759f37167f2a58cc7a6747703,10,4,9
0bca3a7b0d9abe0e6e374a8499a869e3,15,12,1
a9b8a3e4b4eaf38f74d148548e04e39e,4,10,17
438ca6efcc27d47a22c5bfc685bcf954,17,14,5
5bfeeb6bab83b1aedf510e1a1771a482,7,16,13
7e422083c5fb9b3c246d08fe5da6a75e,3,12,1
9f73f1d4ccc5465da3808e722f119825,12,1,15
47f1435d8ddcb5adea7725c4e96a85f9,7,16,18
3a08c50acfe3b936c5eeeb6d0b8cd598,4,10,17
c6c03647807d3cde4bc8b74ebb059e37,6,14,5
e1f667a7980c9f074312b7656cf6df09,7,16,14
08af8b2230dce38133e78ef775e0a09b,19,8,17
4555ae9044cdca3911ac4d47b92aaef7,7,16,9
e031392fa9294eb5a0ca4b317f0cf293,0,19,15
e15f0bc50063549256cadbf59e99d182,6,14,5
58d47995870de9e6200cf2d8dab1625f,16,7,9
755ffaae14302a082930e6e1135155d9,8,10,11
653a53d8900d7c889133132cf887aa01,8,14,10
ec0497bc57b657937d050fa99b8df398,10,9,19
fcbe15d66e0b6d7f1a798e55898cb40b,5,14,19
9a4f291665f8d57cc59d58860d7bd687,1,3,12
14c3b7cabdcd842c0e96161f220350fb,4,10,3
e7c69c7dd6ecde925e4f57b6b504a4f5,3,12,15
d41af6f7140498eb40b40f81b2c070d5,0,15,11
31411ca19035766796f02cc4364a999c,6,14,5
68dcf1f47efab7340b7848b144cc78c6,7,16,18
98f5da54ef227d2e85f1ae25eb9278d6,12,2,1
179141fc0a52d0790b1c0e2dc68fd9e9,8,14,18
e6aade71ccf955b8197ccd381c68ba97,16,7,8
1034f4923f488a475bb6d0c43f3b07db,16,7,8
3a6994477467ff78c5cddb4caf3856d2,14,6,5
6830f832f8fe7f0cdadad63cfc7e1990,3,2,14
341372634e72c36974e47c0113e7123a,4,10,3
648b3dbe3c2834631756de64e4d34b56,6,14,5
e66c30fc8a1c9f6c8db7032d13a7f854,10,1,9
010e18af44fbcdbf6cc663a363d76574,19,5,13
dd4450cf07c4857b4c4a3934c139d0a0,16,7,14
4508b251ebe6136ae6049bc1f91f7c66,17,19,5
6a9531330d8ef54623c002df1e6a3e70,6,14,5
7cdb651390177b5ab86cdcc1135ce340,7,16,17
ab0ce3fee40c953c53b62e49f5f4c8f1,16,7,10
4fa5cf0fb7a33d630c52e5f01f326cc6,5,14,8
bbd4cebb0eb6a1d7eddc9e5f15522b95,2,1,3
8a88a9e6eef43b50c47db337ac5124eb,16,7,12
14abb98fb8903c990c0a16153ff26526,6,14,5
8865fd3b3857226ed6f3352f83040fec,4,10,3
ea2f673e5f9e76a0f23324b614bf8a76,3,1,12
61dedbf2005e2821d21d49e8c89e648a,6,14,5
322b3966d42584576d511ed624158ba3,4,10,3
43129c52573040b359bd6e8ae73afcc6,8,14,16
25589f5525ce4d3d907597ad12974e5d,9,17,4
69e33ed559d79603b4a621401086ebe9,10,16,9
e4d0788624bc634f72e992c310478438,5,8,11
913fe0a1321d4051fc84a234b1c4078e,15,3,2
c009d25a7b72ac1bda18d063fc11bb79,15,0,18
03ef4fbb1522adca7d9fbff545935a9b,8,14,10
499f9e7417bd481d60f73fde55634824,4,18,17
63ccd1a95f79197ef4c198bf8b1d3ba7,7,16,8
17364255560dc85b7cbcd96afd6da48a,15,17,0
8d5a195ad666f960d6567b6d835342b0,6,14,5
ca1a0d352c53b6498be9223186424aa6,10,16,9
edd402ca409db98640d48c7a4b99cd00,6,14,5
e0a8e8ff2d8cd0b0e7002c15d46f84a0,13,11,5
69f92bbad837f0022c36c33a6165b9dd,2,18,3
4579de695611f849fa30eb605e8e9113,8,14,11
479826e26299cb9d22e33f7573774920,19,17,9
582f77cbb128281f80e721362fd7f549,6,14,5
c3bc5d877f658f8bc864164a2485ff4d,10,16,9
0b2f8d217581580e27baa9eadb8253be,5,14,8
52ce28829198ed997cd3ad34c936c10f,16,7,10
5f724036bc1616b3de112275f2b7d10c,4,10,17
3bfaa5dde94d567f18f35300f1218fb9,15,17,7
93694daa03f137ba500da2bc19eb98a1,4,10,12
47763046cda5eba789e7ec0031c83fe9,4,10,17
a125418ed4fd4187a5b09bdcce5dc894,4,10,3
f9918c0e73db0659d7b8645c3b4866aa,1,3,12
733abe4d21c8c23a827866a03337aed3,0,15,17
a5cd7586529484b3e152ab1520f28517,8,10,16
349cadaa04d215d73e2f315c9d46a6f1,13,11,19
a6accc18a83a3bf78e73332a7fb6ad97,4,10,1
a2872b280b447df6115b3ef370d406cb,1,12,3
1dacb986e6a43a675f5a3aa398c14141,7,14,16
91b35fd5f6a5e85b09a261bd0cb5d24b,13,11,14
2946b6efb88d4577ae40b3d0355c30fa,1,12,18
d5688b6ef3bf6cf1edf8a735f74c650b,18,8,2
309e148cf0a7d3ddd3e3b9fd222d4bcd,11,13,14
1db7f5d13e58d52fd1003b0188732143,7,16,17
a075ddf8fec3abe14be0829531d84d26,17,5,7
dc7ef5990cf586389b5c04351e075e5d,6,14,5
fea03f5dcceee0b36ed6fce308d76252,14,11,5
8104445d66f0ae9fed01e264144c40c2,4,10,3
abec848f1c61a289d52e4156a3cb156d,10,16,8
51c4aaecd92726cd512aa051ea404793,19,5,11
7fa65bab0abc1f4780c5fba860caf3e6,3,12,2
3ddfdf6603f9271651bed35f51dae49e,15,0,18
126ffa6b8d30554aa2d322805c3309ef,7,16,17
b1b9da36745b3b2d3a4e9092a636ce01,8,2,18
8f5b8328509aa91e81eeb98de41e9322,3,1,18
1eefca088f138051aa366d73e651fa3f,12,1,18
e3f471913b92525e4d0176dc882835a7,10,9,16
fd75404b967c0e306973d28645e81034,1,3,12
8965a9d3405c82719385850dd78573a3,0,15,5
bbd8c7e53572b27dd9805c96c01364ba,8,18,11
1eb1ebc150e2ffcadcab63687d4bc52f,10,9,5
2d613088d8f3285864571c157a6227c2,12,2,3
cf03794778181a5481cdddf9299d8290,13,15,12
ee7efd9a8a1a232a3baa64ac133a3922,18,2,8
f194118af5fc6271399ac2d9587e229f,7,16,5
d547437759335b571aa82831008864a6,10,1,9
d812580bb1e0334ccbfc3d37c6d611a4,2,18,15
0b7be5fbf89c35d55e06bf3f628186a5,2,15,3
f80d03c3c4113fba64041e78f427badc,6,14,5
8804d4535b9feb76e34f28b2010062f6,4,19,10
5fb0ee2901202095fb29ca9b388499f1,3,12,1
22150c7d176436975f5fc8fa766c694f,2,15,3
b681d29abaa90c754821efc5c2ab3436,5,14,19
41f2cb5f4f0a3c79d73f5225a1b92989,13,11,14
b41804ecda997d8cf763a07c23579f28,3,12,1
34c0182c07047bc57b67753dacdeb7a2,16,7,8
35457cec86cad9152920fd6d8a0533a9,8,14,11
392c1bbd17fb8417195eda0f250fc46a,7,16,18
23b478bdb59ef5b70f3a4dd74e25cf9a,0,15,19
1311a814d7394f68ffc6ff57bcc5781e,12,2,18
1a46cecb47c1d16b7377a8b7a9bf6fd5,6,14,11
03fbe242493deeac27878cebc5d6ae11,10,9,3
3c7407fd9c4446a1c18bcef3acd92c88,1,3,18
cbd2d6f327f4b57c7fb24cd1af299040,4,10,1
e038c61422a5a78bc38734554befede9,18,8,19
3d4fd771110a074a1b3f0735acafc0c8,14,6,5
81311b786e6b3ed2bd78afd29d98cae8,6,14,17
e3c0ed91f0b3cc248ff74a77e26d73ad,12,2,15
fb0dc7a7f00f5747415a585a4c85714d,8,10,14
d94d4ac9c2d1696279f6cf981f00d85a,12,2,1
4a6688e265b34bf32d76fd09dd974e1b,16,7,2
48f5b70ad8c1383272c024498716a085,6,14,5
5347e6c88ab87eaef1fd7fc938e0389a,15,2,0
42ae02364f674ccf7846ee19bea27d2e,3,1,12
b70ba5a6524dd1e0f50179b8cf0739ea,2,18,3
8e836152d5f07760fc922efb5bed1964,17,5,19
ec967a97f2c0b8a59ccb2059651368a4,3,15,13
7d5ade2ab372717696db8240ef59de34,7,16,5
d7d1d7f01c051598b1808e73217043e1,10,1,3
fe53f9425dfa748b75e76b2525a4aa69,8,10,14
c97959694e83def265d1b95b0ded9f9e,5,19,7
526c343432ea57bc814e518b032d301a,10,16,9
ba545cc54dd714c5ec3f28d4a82f338d,6,14,5
8b445629eb23e99d1ffadcd4ce09f925,18,19,2
8e8e3126eb82a65e6bf82de1d7c947cc,16,7,5
8c71da082f8132d8295ef4553ad81344,10,9,1
3f800f2d240e86311934413856c764eb,6,14,5
7503b8fd7619a04b10000247e17ee36e,12,1,18
d448231b8ef4c380acbe7f315eb34880,10,9,1
8b59445a635da26cbb154d110e6fb1b6,3,1,15
734393c536beaff17fb07ffea8540e14,16,7,8
94fec37f8ee781c7eeff9032093d372b,11,13,5
2a4ffb59ea3069d524e72e204854426d,18,8,2
16b63f2235e4f076a955a86abf5fe8ad,19,5,17
73cb89a86c3b72f0b8f58732e900465e,17,11,14
bca008c69d741d6bd049c03bca3fac19,14,5,6
5516c1b8d6b6421632bf146d14b61b5a,7,16,18
6a31a00ad16aaa1523108bdfdfe45aea,10,1,16
dc948b07234e3cb20a723171b9fac867,0,19,5
ec1623753a69a7b7e4231ddc0e4df42a,6,11,13
941a4ee589c1609fcbd75d4df68d8b0a,15,17,0
d71bbea26b147ede5ede55c6f1e6034b,2,15,5
b7064ed5630937479cdaa6292d19d2d9,7,16,18
e26b0fc29ab794cf5403213a0797b6ef,5,19,17
fea6e2f9bc9bf8ea3c9ba6d8084f4567,16,7,6
fc20c3202151c53ad4c87e19283b13d5,13,11,17
a6fd671f8bb9ce8ba1098c9461685c4f,9,12,10
d8dc07599cd849ec5d147e9b523ddf23,5,14,11
74153ad0193694f7efc0c1da90b80e0e,5,14,11
f9b142ac49557893e2cdfa527e99322f,1,15,3
b36c1827d5c5ceec4f1eb0b9f6e07b69,9,17,13
b260ed68e2583aefbb0228df0f1bb824,13,11,5
a3832dc4de19d880e6ea1b65fdb8f1ca,19,17,5
34c4aa0f46c3bff49daabe476370cd8e,2,15,18
19ec43c3b9cc7d2b2c8ebd2f7394c245,10,9,16
24c383969e643889219ee6ddd4492dbf,14,6,5
42b908a8d7ac76953d7df8d0ff7c2270,9,13,11
c0fd16d5533b058173854edc80ba4a33,4,10,3
3a3bb2a33a0b3b5b16353be6eb1f37ba,15,0,18
db4218e6e62a72733ae4622aa6a51c86,3,2,1
1d4b964fc692fd0bd05f6c2b69544629,6,14,5
fb67a2642682796a263ba9729782c351,10,4,3
42c90b989eafc049207927cfadad4bf6,11,13,5
511c0742e96eaad6838254f2ace1a11a,4,17,10
c6b42bd4bb2ed6f837f18394bef2bc53,12,1,3
65b5b9b446246b30a76754d5cde54bb7,19,17,8
b660a1cf436110aab121a94b5795929e,19,8,5
89ff472d8c030f38e7d6e59ad5d14540,14,5,6
f02bdd894ba07fd42f66a9324b5657c0,10,9,8
4781673dbc64447c09efe00a80a0b616,2,18,12
fb3843045d24e30f29204b8d29eff632,18,15,2
